teamPosition,12AssistStreakCount,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,blastConeOppositeOpponentCount,bountyGold,buffsStolen,completeSupportQuestInTime,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,dodgeSkillShotsSmallWindow,doubleAces,dragonTakedowns,earlyLaningPhaseGoldExpAdvantage,effectiveHealAndShielding,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,epicMonsterStolenWithoutSmite,flawlessAces,fullTeamTakedown,gameLength,goldPerMinute,hadOpenNexus,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kTurretsDestroyedBeforePlatesFall,kda,killAfterHiddenWithAlly,killParticipation,killedChampTookFullTeamDamageSurvived,killingSprees,killsNearEnemyTurret,killsOnRecentlyHealedByAramPack,killsUnderOwnTurret,killsWithHelpFromEpicMonster,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laneMinionsFirst10Minutes,laningPhaseGoldExpAdvantage,legendaryCount,lostAnInhibitor,maxCsAdvantageOnLaneOpponent,maxKillDeficit,maxLevelLeadLaneOpponent,moreEnemyJungleThanOpponent,multiKillOneSpell,multiTurretRiftHeraldCount,multikills,multikillsAfterAggressiveFlash,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectDragonSoulsTaken,perfectGame,pickKillWithAlly,poroExplosions,quickCleanse,quickFirstTurret,quickSoloKills,riftHeraldTakedowns,saveAllyFromDeath,scuttleCrabKills,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,stealthWardsPlaced,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedownOnFirstTurret,takedowns,takedownsAfterGainingLevelAdvantage,takedownsBeforeJungleMinionSpawn,takedownsFirstXMinutes,takedownsInAlcove,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,threeWardsOneSweeperCount,tookLargeDamageSurvived,turretPlatesTaken,turretTakedowns,turretsTakenWithRiftHerald,twentyMinionsIn3SecondsCount,unseenRecalls,visionScoreAdvantageLaneOpponent,visionScorePerMinute,wardTakedowns,wardTakedownsBefore20M,wardsGuarded,allInPings,assistMePings,assists,baitPings,baronKills,basicPings,bountyLevel,champExperience,champLevel,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,getBackPings,goldEarned,goldSpent,holdPings,inhibitorKills,inhibitorTakedowns,inhibitorsLost,itemsPurchased,kills,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,pushPings,quadraKills,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summonerLevel,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
TOP,0,222,0,0,0,0,450,0,0,0,836.9767073,0.277643726,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.403538,365.4389189,0,0,0,0,0,1,1,1.333333333,0,0.347826087,0,1,0,0,2,0,0,0,70,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12,0,0,0,1,4,0,2,1,8,0,0,3,0,0,0,0.252358279,0,2,0,0,5,1,0,6,1,0.650435686,0.218174581,0,0,0,0,2,5,0,0,0,0,11767,14,0,1,991,991,991,36635,0,6,0,0,0,13,0,0,0,0,0,7,9107,8450,0,0,0,1,14,3,26,2,1,667,11270,5332,9386,0,0,0,0,0,1,0,71603,15527,22083,0,0,0,168,26,18,10,150,18,1495,84414,20860,0,32716,4784,0,132,128,167,1,0,1540,0,1246,0,7,0,0,5,0,0,4,0
JUNGLE,0,180,0,68.00000009,0,0,500,2,0,2,722.9463457,0.195195362,0,6,1,0,0,0,0,0,0,44,8,0,0,0,0,0,0,1495.403538,484.1616672,0,1,3,0,48.00000006,1,1,2.333333333,0,0.608695652,0,3,1,0,2,0,0,0,5,0,0,0,29.09999999,0,1,-36.00000006,0,0,1,0,0,1,0,0,0,8,0,0,0,0,2,0,2,9,0,0,0,4,0,0,2,0,14,1,0,4,0,0,0,0.217976789,0,2,0,0,5,2,0,0,0,0.559813619,0.749262371,0,0,0,0,13,5,0,0,0,0,12786,14,4,3,3406,17332,3406,12376,0,6,2,1,0,15,0,0,0,0,0,0,12066,11650,1,0,0,1,21,9,413,4,2,404,33942,5260,4467,0,93,0,0,0,13,0,73286,10126,18032,0,0,0,53,48,56,23,45,24,1495,138841,18018,0,23001,920,0,29,672,145,1,0,31613,2631,501,2,7,0,0,18,2,0,2,0
MIDDLE,0,336,0,15.70000005,0,0,0,0,0,0,758.6253647,0.22347474,0,11,1,0,0,0,0,0,0,32,0,0,0,0,0,0,0,1495.403538,373.5356046,0,1,0,0,0,0,0,0.636363636,0,0.304347826,0,1,2,0,1,0,0,2,64,0,0,0,12,0,1,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,11,17,0,0,5,3,0,0,0,7,0,0,4,0,0,0,0.228734431,0,2,0,0,1,1,0,6,0,-0.826474071,0.149142062,0,0,0,2,6,1,0,0,0,0,11709,14,3,2,2207,3948,2207,24254,0,11,0,1,0,3,0,0,0,0,0,0,9309,8950,0,0,0,1,17,6,406,2,2,191,9859,1207,5156,0,17,0,0,0,6,0,117284,15898,19856,0,0,0,203,11,115,7,236,30,1495,131681,18907,0,26333,3303,0,141,169,299,1,0,4537,1801,1320,1,7,0,0,3,0,0,3,0
BOTTOM,0,109,0,0,0,0,900,0,0,0,533.4641906,0.136162618,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.403538,372.0340111,0,0,0,0,0,0,0,1,0,0.347826087,0,1,0,0,2,0,0,0,54,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,17,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0.160845701,0,2,0,0,0,1,0,6,0,-0.078231096,0.643096898,2,1,0,0,0,5,0,0,0,0,9054,12,0,2,1549,1817,1549,7256,0,8,0,0,0,2,0,0,0,0,0,0,9272,9225,0,0,0,1,19,3,571,2,1,308,3564,646,2963,0,0,0,0,0,4,0,64552,11360,11935,0,0,0,53,28,24,4,140,10,1495,73643,13295,0,16044,599,0,155,171,215,1,0,5526,1288,1145,0,7,0,0,16,0,2,8,0
UTILITY,0,74,0,0,0,0,450,0,0,1,464.6081555,0.167523553,0,10,3,0,0,0,496.400116,0,0,35,0,0,0,0,0,0,0,1495.403538,293.5224313,0,3,0,0,0,0,0,0.7,0,0.304347826,0,0,1,0,1,0,3,2,21,0,0,0,38,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,18,17,0,0,1,11,0,0,0,7,0,0,0,0,0,0,0.1400848,0,2,0,0,0,0,0,1,0,0.215939641,0.926609712,1,0,0,0,2,5,0,0,0,0,8727,12,3,4,0,0,0,14960,0,10,1,0,0,12,0,0,0,0,0,0,7315,6600,1,0,0,1,16,2,0,0,1,450,21369,9901,7311,0,0,0,0,0,1,0,4706,1340,11799,1,0,0,23,15,20,16,355,31,1495,31206,11579,0,19740,1166,496,40,75,267,3,0,5129,337,630,0,7,0,0,23,2,1,12,0
TOP,0,134,0,4,0,0,0,0,0,1,509.0678921,0.245563669,0,7,2,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1733.139101,297.97027,0,1,0,0,0,0,0,0.285714286,0,0.083333333,0,0,0,0,0,0,0,0,53,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,1,2,0,0,0,2,0,0,1,0,0,0,0.163143358,0,0,0,0,0,0,0,8,0,-0.161259532,0.271203802,3,2,0,0,2,1,0,0,0,0,12486,14,5,4,531,1089,531,23847,0,7,1,0,0,5,0,0,0,0,0,0,8607,8375,1,0,0,2,25,1,0,0,1,459,6178,3229,11521,0,4,0,0,0,0,0,91394,11284,13579,0,0,0,55,34,37,8,140,18,1732,99364,14704,0,27426,4742,0,185,47,217,1,0,1790,190,2325,0,10,0,0,7,1,0,3,0
JUNGLE,0,354,0,86.00000018,0,0,0,0,0,3,180.3471285,0.246292953,0,9,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1733.139101,314.8400615,0,5,1,1,44.00000006,0,0,1,0,0.375,0,0,0,0,0,0,0,0,1,0,0,0,7.00000003,0,1,-38.50000003,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,26,0,0,0,0,0,0,4,0,9,0,0,2,0,0,0,0.057796684,0,0,0,0,0,0,0,0,0,-0.651924551,0.358184431,2,2,0,1,4,9,0,0,0,0,11467,14,0,4,0,4322,0,25432,0,9,3,0,0,0,0,0,0,0,0,0,9094,9675,0,0,0,2,20,0,540,0,0,556,2164,992,7279,0,96,0,0,0,7,0,101175,2966,19241,0,0,0,291,23,35,5,355,10,1732,132054,5209,0,27508,1528,0,30,80,215,1,0,28714,1250,986,0,10,0,0,10,3,2,3,0
MIDDLE,0,133,0,0.400000006,0,0,525,0,0,1,934.9304794,0.111287844,0,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1733.139101,435.4734224,0,2,0,0,0,0,0,6.5,0,0.541666667,0,3,2,0,0,0,0,15,74,0,0,0,17,0,2,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,12,71,0,0,1,4,0,0,0,13,0,0,1,0,0,0,0.299621524,0,0,0,0,4,0,0,8,0,-0.61084342,0.428754772,1,0,0,0,0,6,0,0,0,2,14597,15,0,4,2175,9021,2175,8570,0,2,1,1,0,3,0,0,0,0,0,0,12578,11350,0,0,0,2,23,7,1228,3,2,1165,1077,675,4936,0,0,0,0,0,0,0,138673,25559,7081,0,0,0,89,16,13,15,189,7,1732,150418,27006,0,12429,1097,0,187,38,83,1,0,10668,771,412,0,10,0,0,12,1,1,9,0
BOTTOM,0,262,0,4,0,0,550,0,0,3,1145.951324,0.182433108,0,8,7,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1733.139101,426.9655692,0,2,0,0,0,0,0,2.125,0,0.708333333,0,2,2,0,1,0,2,21,55,0,0,0,18,0,1,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,1,36,86,0,0,2,8,0,0,0,17,0,0,6,1,0,0,0.367248356,0,0,0,0,2,2,0,7,0,-0.011776686,0.744498402,2,1,0,0,7,9,0,0,0,0,12108,14,5,7,11894,13428,11894,12284,0,8,3,0,0,4,0,0,1,0,0,1,12333,11635,0,0,0,2,21,8,0,2,1,290,120743,31984,7230,0,8,0,0,0,7,0,7358,1044,12275,0,0,0,153,52,47,10,473,22,1732,140942,33101,0,20375,1808,0,169,226,186,1,0,12840,72,870,2,10,0,0,21,3,2,11,0
UTILITY,0,140,0,0,0,0,825,0,0,2,350.0747302,0.214422426,0,10,6,0,0,0,0,0,0,36,0,0,0,0,0,0,0,1733.139101,342.9001582,0,12,0,0,0,0,0,1.7,0,0.708333333,0,2,1,0,0,1,5,10,16,0,0,0,8,0,1,0,0,0,1,0,0,2,0,0,0,16,0,0,0,0,0,0,0,33,32,0,0,1,14,0,2,0,17,0,0,7,0,0,0,0.112190079,0,0,0,0,1,0,0,1,0,-0.290036559,1.675934146,4,3,1,2,0,9,0,0,0,0,8391,11,2,5,425,608,425,13904,0,10,2,1,0,0,0,1,0,0,0,5,9904,9325,2,0,0,2,21,8,0,5,2,521,0,0,5596,0,0,0,0,0,4,0,19403,7608,16978,0,0,0,51,43,34,12,219,36,1732,31767,10112,0,23948,5221,0,38,82,266,1,0,12364,2503,1373,0,10,0,0,48,3,4,20,0
TOP,0,120,0,8.00000003,0,0,0,0,0,0,907.5636131,0.306963488,0,5,16,0,0,0,0,0,0,0,10.10000005,0,0,0,0,0,1,1733.139101,487.6026976,0,0,0,0,0,1,1,2.333333333,0,0.388888889,0,1,2,0,0,0,0,0,70,0,0,0,36,2,2,0,0,0,2,0,1,3,0,0,0,7,0,0,0,0,0,0,0,88,0,0,0,4,5,0,4,0,14,0,0,3,1,0,1,0.285337406,0,4,0,0,5,3,5,8,0,0.192263961,0.323346506,2,1,0,0,0,5,0,0,0,1,15455,16,1,3,5339,5339,5339,18762,0,6,0,2,0,0,0,0,0,1,0,0,14084,12400,0,0,0,0,23,9,0,7,2,618,81164,14401,12833,0,18,1,0,0,1,0,70063,10074,23360,1,0,0,40,26,0,54,321,41,1732,158265,26215,0,37217,4750,0,187,665,211,1,0,7037,1740,1023,2,2,0,0,9,2,2,5,1
JUNGLE,0,162,0,69.00000009,1,0,450,2,0,1,794.672019,0.225932425,0,3,9,0,2,0,0,0,0,12,16,1,1,0,0,0,1,1733.139101,471.6003823,0,6,3,1,48.00000003,0,1,6.333333333,3,0.527777778,0,3,0,0,0,0,0,0,3,1,0,0,25.99999994,2,3,-33.00000006,0,0,1,0,0,2,0,0,0,14,0,0,0,0,4,0,5,50,0,0,0,1,10,0,2,1,19,0,0,5,1,0,1,0.249844362,0,4,0,0,2,3,5,0,0,1.872940302,1.029042513,1,1,1,0,1,11,0,1,0,2,14899,16,4,3,586,35864,586,21964,0,3,1,1,2,0,0,0,0,0,1,0,13622,12375,0,0,0,0,19,8,0,4,2,926,8097,1513,7518,0,128,0,0,0,4,0,125982,19339,19036,0,0,0,64,91,0,7,577,21,1732,171303,22954,0,27393,11497,0,23,400,109,1,0,37223,2101,839,1,2,0,0,29,1,1,11,1
MIDDLE,0,222,0,4,0,0,0,0,0,1,435.0177936,0.137634592,0,4,3,0,2,0,0,0,0,10,0,0,0,0,0,0,1,1733.139101,400.3437271,0,2,0,0,0,0,0,2.5,2,0.277777778,0,2,1,0,1,0,0,4,68,0,0,0,11.09999999,2,0,0,0,0,2,0,0,1,0,0,0,9,0,0,0,0,0,0,1,20,22,0,0,0,9,0,0,0,10,0,0,2,0,0,1,0.136769309,0,4,0,0,1,3,5,8,0,1.56965971,1.101753876,3,2,0,0,4,3,0,0,0,3,14249,15,1,5,5238,8960,5238,7424,0,4,1,2,1,2,1,0,0,0,0,1,11564,11325,0,1,1,0,21,7,0,3,2,679,121948,12166,2848,0,12,0,0,0,15,0,10864,399,12348,3,0,0,133,63,20,6,275,13,1732,133120,12565,0,16687,1028,0,181,73,137,1,0,308,0,1490,1,2,0,0,31,1,3,10,1
BOTTOM,0,161,0,20.00000003,1,0,450,0,0,0,740.432152,0.174460035,0,6,13,0,2,0,274.446167,0,0,10,8,0,0,0,0,0,1,1733.139101,504.8872441,0,3,0,0,0,0,0,3.166666667,2,0.527777778,0,2,2,0,0,0,0,6,45,0,0,0,54.00000003,2,2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,68,31,0,0,2,10,0,2,0,19,0,0,6,0,0,1,0.232791384,0,4,0,0,1,6,5,8,0,0.011916995,0.753370592,5,4,0,0,0,11,0,0,0,2,14973,16,8,1,8278,32729,8278,9086,0,6,0,0,0,1,0,0,0,0,0,0,14583,13500,0,0,2,0,16,8,625,4,1,454,4880,1245,9314,0,28,1,0,0,0,0,194854,18846,10674,0,0,0,79,56,17,9,509,20,1732,213505,21387,0,21152,8703,274,205,96,124,2,0,13770,1295,1164,6,2,0,0,21,0,5,10,1
UTILITY,1,116,0,0,1,0,0,1,0,1,302.9826255,0.15500946,0,6,15,0,1,0,499.8045044,0,0,57,4,0,0,0,0,0,1,1733.139101,323.9388087,0,16,0,0,0,0,0,3.5,1,0.583333333,0,1,0,0,1,0,9,3,13,0,0,0,10,2,2,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,79,15,0,0,0,21,0,0,0,21,0,0,6,0,0,1,0.095257539,0,4,0,0,1,2,5,1,0,0.408523202,2.360592081,11,8,1,0,2,17,0,0,0,1,11092,13,10,3,526,3748,526,21063,0,6,1,0,0,2,0,0,0,0,0,0,9357,8375,0,1,2,0,23,4,0,3,1,561,11354,5121,8011,0,4,1,0,0,2,0,8624,2800,9512,0,0,0,27,42,37,10,107,45,1732,26978,8751,499,18794,2297,0,42,313,162,1,0,6999,830,1269,0,2,0,0,68,1,11,22,1
TOP,0,92,0,0,0,0,550,0,0,0,281.634965,0.248380124,0,10,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1098.927702,296.6868982,0,2,0,0,0,0,0,0.5,0,0.25,0,0,1,0,2,0,2,0,30,0,0,0,9,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,27,0,0,0,1,5,0,0,0,5,0,0,1,0,0,0,0.141441628,0,2,0,0,1,0,0,1,0,0.073795319,0.448019797,0,0,0,0,1,3,0,0,0,0,6681,10,1,4,2149,2149,2149,10678,0,10,0,0,0,3,0,0,0,0,0,0,5433,4600,0,0,0,1,14,2,0,0,1,376,803,803,7996,0,0,0,0,0,2,0,24525,4355,14002,0,0,0,55,20,12,5,66,11,1098,25329,5158,0,25602,2813,0,54,216,200,1,0,0,0,3602,0,6,0,0,8,0,0,5,0
JUNGLE,0,116,0,18.00000003,0,0,825,0,0,0,758.9071781,0.289378783,0,11,7,0,0,1,0,0,0,36,0,0,0,0,0,0,0,1098.927702,459.7217239,0,5,1,1,18.00000003,0,0,1.090909091,0,0.6,0,2,1,0,0,1,0,0,11,0,0,0,8.00000003,0,1,-20,0,0,3,0,0,3,0,0,0,6,0,0,0,0,2,0,1,38,0,0,0,5,4,1,0,0,12,0,0,10,0,0,0,0.381135442,0,2,0,0,2,0,0,0,0,-0.21425122,0.463101218,0,0,0,0,1,2,0,0,0,0,5648,9,5,1,0,12449,0,15160,0,11,0,2,0,1,0,0,0,0,0,0,8420,8033,0,0,0,1,15,10,0,5,3,233,16944,7510,10882,0,26,0,0,0,9,0,20286,6175,15333,1,0,0,61,9,41,5,511,24,1098,49574,13899,0,29828,7654,0,17,197,219,1,1,12343,214,3612,0,6,0,0,8,0,0,4,0
MIDDLE,0,163,0,0,0,0,150,0,0,3,372.4891917,0.211554984,0,13,9,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1098.927702,315.7874513,0,1,0,0,0,0,1,0.384615385,0,0.25,0,0,0,0,1,0,0,4,45,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,45,25,0,0,1,4,0,0,0,5,0,1,3,0,0,0,0.187070088,0,2,0,0,0,1,0,2,0,0.776102066,0.924037912,0,0,0,0,0,4,0,0,0,0,5892,9,0,3,214,415,214,7229,0,13,3,0,0,4,0,0,0,0,0,5,5783,5610,0,0,0,1,12,1,0,0,1,356,29172,5848,11893,0,0,0,0,0,5,0,5684,974,8811,0,0,0,51,104,0,8,471,22,1098,35590,6822,0,21806,848,0,71,109,249,1,0,733,0,1100,1,6,0,0,16,3,0,7,0
BOTTOM,0,32,0,0,0,0,0,0,0,0,186.2715086,0.060200178,0,5,2,0,0,0,170,0,0,2,0,0,0,0,0,0,0,1098.927702,253.7800417,0,0,0,0,0,0,0,1,0,0.25,0,1,1,0,0,0,0,0,49,0,0,0,35,0,2,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,15,0,0,0,2,3,0,0,0,5,0,1,5,0,0,0,0.09354856,0,2,0,0,0,0,0,1,0,-0.814601302,0.257029004,0,0,0,0,0,2,0,0,0,0,2862,6,0,6,192,192,192,3781,0,5,0,1,0,2,0,0,0,0,0,0,4648,2525,0,0,0,1,12,3,298,2,2,223,112,112,3626,0,0,0,0,0,0,0,18442,3248,2254,0,0,0,19,10,3,0,306,4,1098,24489,3411,0,6205,778,170,49,16,58,2,0,5934,50,324,0,6,0,0,4,1,0,3,0
UTILITY,0,91,0,0,0,0,550,0,0,0,391.8716692,0.190485931,0,10,9,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1098.927702,377.2513268,0,5,0,0,0,0,0,0.9,0,0.45,0,0,0,0,2,0,3,13,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,48,24,0,0,0,5,0,0,0,9,0,1,5,0,0,0,0.196804281,0,2,0,0,0,0,0,0,0,0.061041236,0.567935943,1,1,0,0,0,5,0,0,0,0,6226,10,2,5,0,248,0,7230,0,10,0,0,0,1,0,0,0,0,0,0,6909,6285,0,0,0,1,18,4,0,0,1,378,14637,5732,10820,0,0,0,0,0,0,0,2442,1125,7404,0,0,0,26,17,41,7,75,28,1098,17466,7177,0,19634,1815,0,22,119,178,1,0,386,320,1409,0,6,0,0,10,0,1,5,0
TOP,0,244,0,4.00000003,0,0,0,1,0,0,1211.503721,0.193931215,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1098.927702,673.4736831,0,0,0,0,0,1,1,10,1,0.408163265,0,1,5,0,3,0,0,3,63,1,1,0,94.00000003,2,4,0,0,0,2,1,0,1,0,0,0,14,0,0,0,0,0,0,1,2,23,0,0,4,4,0,4,0,20,0,1,9,0,0,0,0.237724636,0,0,0,0,5,3,0,6,0,-0.068723857,0.417230145,0,0,1,0,1,9,0,0,0,10,11239,13,0,0,6071,7992,6071,5813,0,2,0,2,0,1,2,0,0,0,0,0,12334,6450,0,0,1,0,11,11,763,10,2,433,7197,2347,2808,0,12,0,0,0,1,0,96354,13850,8473,0,0,0,144,14,81,5,31,12,1098,120757,22189,0,11408,2419,0,134,266,35,1,0,17206,5991,126,2,0,0,0,7,0,0,4,1
JUNGLE,0,160,0,28,0,0,0,3,0,0,1347.881302,0.278074639,0,6,0,0,0,0,1125,0,0,0,42.10000005,0,0,0,0,0,1,1098.927702,676.4864744,0,0,3,1,24,1,1,4.833333333,2,0.591836735,0,4,11,0,1,0,0,11,9,0,0,0,60.60000002,2,3,-6.00000003,0,0,3,0,0,2,0,0,0,23,0,0,0,0,0,1,2,6,38,0,0,2,5,0,4,1,29,0,2,18,1,1,0,0.264485025,0,0,0,0,2,1,0,0,0,0.272671342,0.589375657,0,0,0,0,2,11,0,0,0,4,8909,12,1,1,337,2176,337,8221,0,6,0,2,0,2,0,0,1,0,1,0,12390,9775,0,0,0,0,16,18,432,7,3,322,12778,3075,6386,0,79,0,0,0,14,0,82759,19200,9904,0,0,0,104,31,22,3,333,12,1098,116722,24687,0,16358,4194,1125,24,154,102,5,1,21184,2411,68,1,0,0,0,10,0,0,5,1
BOTTOM,1,165,0,0,0,0,450,0,1,1,882.8220775,0.134622855,0,4,0,0,1,0,1386.704102,0,0,22,0,0,0,0,0,0,1,1098.927702,480.3105442,0,8,0,0,0,0,1,6,2,0.489795918,0,1,0,0,0,1,0,18,17,1,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,5,51,0,0,1,8,0,0,0,24,0,1,15,0,0,0,0.173229808,0,0,0,0,3,1,0,1,0,4.393781662,1.386358298,1,1,0,0,0,21,0,0,0,0,7548,11,0,3,5079,5414,5079,4891,0,4,1,0,0,1,0,0,0,0,0,0,8797,8625,0,0,0,0,20,3,0,2,1,609,41453,13282,3426,0,0,0,0,0,0,0,3470,1736,4493,0,0,0,46,17,92,10,466,49,1098,46119,16169,786,7919,1308,600,34,235,48,4,0,1195,1149,0,1,0,0,0,25,1,1,9,1
MIDDLE,0,172,0,0,0,0,0,0,0,0,930.5195148,0.19526505,0,3,1,0,1,0,0,0,0,6,0,0,0,0,0,0,1,1098.927702,451.7603409,0,6,0,0,4,1,1,5.333333333,1,0.326530612,0,3,3,0,2,0,6,2,54,1,0,0,50,2,3,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,13,10,0,0,0,4,0,4,0,16,0,2,12,0,0,0,0.182589132,0,0,0,0,5,3,0,5,0,-0.43696928,0.520261708,1,1,0,0,0,9,0,0,0,0,8994,12,3,5,4626,5592,4626,6077,0,3,0,0,1,0,0,0,0,1,0,0,8274,7950,0,0,1,0,19,7,0,3,1,297,69130,14851,5302,0,4,0,0,0,5,0,8345,2191,5903,0,0,0,45,107,13,7,140,9,1098,77476,17042,0,11487,536,0,115,112,56,1,0,0,0,282,1,0,0,0,9,0,1,5,1
UTILITY,0,168,0,0,0,0,150,0,0,1,723.5214762,0.198106241,0,5,0,0,0,0,1965.344849,0,0,9,0,0,0,0,0,0,1,1098.927702,503.2897629,0,4,0,0,0,0,1,4,2,0.489795918,0,2,3,0,1,0,0,20,49,1,0,0,61,2,3,0,0,0,1,0,0,3,0,0,0,18,0,0,0,0,0,0,0,9,49,0,0,3,5,0,0,0,24,0,2,19,0,0,0,0.1419714,0,0,0,0,5,2,0,3,0,-0.057529569,0.535262838,0,0,0,0,0,14,0,0,0,0,7460,11,2,4,1727,2000,1727,7889,0,6,1,1,0,0,0,0,0,1,0,0,9217,8985,0,1,1,0,15,10,0,7,2,426,43008,11250,3323,0,0,0,0,0,1,0,5710,1505,8222,0,0,0,63,26,55,24,57,21,1098,49309,13251,1965,11654,716,0,80,165,123,1,0,590,496,108,1,0,0,0,9,2,0,6,1
TOP,0,332,0,13.80000004,0,0,0,0,0,7,623.2735858,0.259828102,0,9,3,0,1,0,0,0,0,23,4,0,0,0,0,0,0,1840.782851,423.402643,0,4,0,0,0,0,0,1.333333333,1,0.279069767,0,2,2,0,0,0,0,5,66,0,0,1,25.80000004,2,2,0,0,0,1,0,0,3,0,1,0,8,0,0,0,0,1,0,1,20,26,0,0,4,9,0,2,0,12,0,0,7,0,0,0,0.166171664,0,4,0,0,3,3,5,8,0,1.247409582,1.371302691,1,0,0,2,7,5,4,0,0,0,13767,15,9,9,3945,17942,3945,29568,0,9,7,1,0,10,0,0,0,0,0,3,12989,12410,0,0,2,1,26,7,501,3,2,305,23167,5839,13694,0,24,0,0,0,11,0,148479,12294,16676,2,0,0,229,15,82,6,471,22,1840,177496,19121,0,32182,4994,0,181,105,297,1,0,5849,987,1810,3,3,0,0,42,8,1,16,1
JUNGLE,0,234,0,118.0000002,0,0,0,0,0,3,334.1638933,0.207787986,0,7,4,0,3,0,0,0,0,13,12.00000003,0,1,0,0,0,0,1840.782851,368.2151751,0,3,2,0,52.00000006,0,0,1.285714286,2,0.209302326,0,1,1,0,0,0,0,1,2,0,0,1,12.00000003,2,1,-51.00000009,0,0,0,0,0,1,0,1,0,8,0,0,0,0,4,0,0,25,8,0,0,0,8,0,0,0,9,0,0,3,0,0,0,0.089091807,0,4,0,0,2,0,5,0,0,-0.007551134,1.006121354,0,0,0,0,1,6,0,0,0,0,13751,15,6,5,492,27654,492,22840,0,7,3,0,3,4,0,0,0,0,0,0,11296,10475,3,0,0,1,24,3,510,2,1,484,4666,786,11538,0,155,0,0,0,6,0,171241,8155,13044,0,0,0,144,46,39,5,74,10,1840,216814,10252,0,25736,3487,0,24,276,244,1,0,40906,1309,1153,0,3,0,0,30,3,0,11,1
